xs,groups,filter_type,error,n_indexes,pulse_width,initial_params,final_params,uncertainties,redchi,success
xs0,groups3,simple,,"[0, 58, 116, 174, 232, 290]",240.0,"{'thickness': 1.9081178211406806, 'norm': 0.3946194744707081, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.00027113407850265503, 'bg1': -0.00029840110801160336, 'bg2': 8.410424925386906e-05}","{'thickness': 2.308170876131666, 'norm': 2.6172469422722253, 'temp': 300.0, 'p1': -1.5053478278330328, 'cellulose': np.float64(0.1816292684636894), 'α': np.float64(0.8183707315363106), 'ext_l2': 0.0, 'ext_Gg2': 17.21664370763154, 'ext_L2': 24.34406557161317, 'α0': 7.80225895863736, 'β0': 72.19175392797791, 'bg0': -0.0002711551496759057, 'bg1': -0.0002984241582453251, 'bg2': 8.409784641116858e-05}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",2910.3597398403804,True
xs0,groups3,simple,,"[0, 79, 158, 237, 316]",50.0,"{'thickness': 1.4034843718791714, 'norm': 0.2525395980684185, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.5463050020625815, 'bg1': 0.09095239033922553, 'bg2': 0.5858618288766593}","{'thickness': 1.546812712686612, 'norm': 0.965625148396825, 'temp': 300.0, 'p1': -1.4223731918707632, 'cellulose': np.float64(0.19428981154738487), 'α': np.float64(0.8057101884526151), 'ext_l2': 0.0, 'ext_Gg2': 0.0036246917212157115, 'ext_L2': 0.14519235363996685, 'α0': 0.0010012372729380555, 'β0': 13.988239779573519, 'bg0': -0.5463055019499734, 'bg1': 0.09095239033922553, 'bg2': 0.5858578892657533}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",550.501501440812,True
xs0,groups3,simple,,"[0, 71, 142, 213, 284, 355]",90.0,"{'thickness': 4.999921623308953, 'norm': 4.351264560529999, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.03837091661989689, 'bg1': -0.016057136934250593, 'bg2': 0.01533741201274097}","{'thickness': 2.138781127991592, 'norm': 9.987687432979953, 'temp': 300.0, 'p1': 0.883787506990469, 'cellulose': np.float64(0.7076064703249412), 'α': np.float64(0.2923935296750589), 'ext_l2': 0.0, 'ext_Gg2': 3647.050362731222, 'ext_L2': 256641.62029574023, 'α0': 45.372559438184076, 'β0': 3.128033305867889, 'bg0': 0.030256153549999, 'bg1': -0.02976969862356782, 'bg2': 0.043505860259756446}","{'thickness': 5.8062305572096475, 'norm': 147.482372661816, 'temp': 0, 'p1': 11.058481715048899, 'cellulose': 2.287994934429844, 'α': 2.287994934429844, 'ext_l2': 0, 'ext_Gg2': 22280337.362263627, 'ext_L2': 1566429702.1381862, 'α0': 48065.66763839353, 'β0': 51.15779003679282, 'bg0': 6.825417591041546, 'bg1': 1.9194893454989654, 'bg2': 6.093938711684579}",1597.3021129886974,True
xs0,groups3,simple,,"[0, 61, 122, 183, 244, 305]",190.0,"{'thickness': 4.939635682479233, 'norm': 2.4547008445491394, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 3.3760443329811096e-09, 'bg1': 1.979060471057892e-09, 'bg2': 5.9371814131736755e-09}","{'thickness': 3.671761741153122, 'norm': 9.198588392497463, 'temp': 300.0, 'p1': -1.966828922119987, 'cellulose': np.float64(0.12272989986855548), 'α': np.float64(0.8772701001314445), 'ext_l2': 0.0, 'ext_Gg2': 0.29729018822644004, 'ext_L2': 52.04931347396746, 'α0': 3.6692360877134202, 'β0': 51.06848119772714, 'bg0': 3.3760443329811096e-09, 'bg1': 1.979060471057892e-09, 'bg2': 5.9371814131736755e-09}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",3892.8385717712913,True
xs0,groups3,simple,,"[0, 66, 132, 198, 264, 330]",140.0,"{'thickness': 2.6616916886559943, 'norm': 0.49818828509518287, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 4.49642539024353e-05, 'bg1': 0.018385473755188286, 'bg2': -0.0502274528844282}","{'thickness': 4.998635636738771, 'norm': 0.10000963911424435, 'temp': 300.0, 'p1': 13.787631025025924, 'cellulose': np.float64(0.9999989717292532), 'α': np.float64(1.0282707467351943e-06), 'ext_l2': 0.0, 'ext_Gg2': 2882.8577257814254, 'ext_L2': 624816.7986848777, 'α0': 5919.705989319312, 'β0': 163.98151548900088, 'bg0': -0.8935108379228041, 'bg1': 0.2005309616215527, 'bg2': 1.01701450929977}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",1747.5191950641347,True
xs0,groups3,simple,,"[0, 76, 152, 228, 304, 380]",40.0,"{'thickness': 2.5432355528877637, 'norm': 0.5583497772945953, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -7.372244726866484e-05, 'bg1': -3.071874380111694e-05, 'bg2': -0.0001643120776861906}","{'thickness': 1.6382784092354785, 'norm': 1.8726934129151838, 'temp': 300.0, 'p1': -0.4677626369724308, 'cellulose': np.float64(0.38514593395306973), 'α': np.float64(0.6148540660469302), 'ext_l2': 0.0, 'ext_Gg2': 1.9611810683017872, 'ext_L2': 501.08076107624464, 'α0': 1223.7187733207174, 'β0': 37.435440226872856, 'bg0': -7.372407708317041e-05, 'bg1': -3.070035018026829e-05, 'bg2': -0.00016431475523859262}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",531.7070982770538,True
xs0,groups3,simple,,"[0, 72, 144, 216, 288, 360]",60.0,"{'thickness': 2.4717603325658652, 'norm': 0.5051167917305603, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.00026699237059801817, 'bg1': -0.00021534739062190056, 'bg2': -0.000205199234187603}","{'thickness': 2.40981179455866, 'norm': 5.813606459976754, 'temp': 300.0, 'p1': -0.8533155306647355, 'cellulose': np.float64(0.2987378121366936), 'α': np.float64(0.7012621878633064), 'ext_l2': 0.0, 'ext_Gg2': 0.3322936194294357, 'ext_L2': 36.700303083225805, 'α0': 3.685307893244158, 'β0': 77.96899245731441, 'bg0': -0.00026699237059801817, 'bg1': -0.00021534739062190056, 'bg2': -0.000205199234187603}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",786.4713792548828,True
xs0,groups3,simple,,"[0, 67, 134, 201, 268]",190.0,"{'thickness': 1.2079539811805673, 'norm': 0.21212183645104876, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 2.014217898249626e-06, 'bg1': 1.0773073881864548e-06, 'bg2': 1.4961347915232182e-05}","{'thickness': 2.5186346122783414, 'norm': 9.996750131189962, 'temp': 300.0, 'p1': -0.5993332769838524, 'cellulose': np.float64(0.3544962443019475), 'α': np.float64(0.6455037556980524), 'ext_l2': 0.0, 'ext_Gg2': 3.297378887354707, 'ext_L2': 1652.9823280727608, 'α0': 4.780791156550743, 'β0': 8.306596831339212, 'bg0': 2.011074684560299e-06, 'bg1': 1.0773073881864548e-06, 'bg2': -0.01205201807897538}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",2183.3874808226724,True
xs0,groups3,simple,,"[0, 72, 144, 216, 288]",120.0,"{'thickness': 1.076720268519925, 'norm': 0.16248670377415889, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.000800436595454812, 'bg1': 0.0017051633913069963, 'bg2': -0.007357002585195005}","{'thickness': 2.484668720779914, 'norm': 9.506865338842937, 'temp': 300.0, 'p1': -0.5719993832759496, 'cellulose': np.float64(0.36077560570920847), 'α': np.float64(0.6392243942907915), 'ext_l2': 0.0, 'ext_Gg2': 1024.112937722716, 'ext_L2': 2234.033147812453, 'α0': 5.585450618881082, 'β0': 156.3553691592079, 'bg0': -0.0008070181356742978, 'bg1': 0.0016912167193368077, 'bg2': -0.007417492452077568}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",1357.9172572584143,True
xs0,groups3,simple,,"[0, 60, 120, 180, 240, 300]",190.0,"{'thickness': 2.4315083469220746, 'norm': 0.523570190992652, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0001806418877094984, 'bg1': -0.00011863978579640388, 'bg2': -0.000257092178799212}","{'thickness': 2.0836581501107716, 'norm': 0.8051730715376644, 'temp': 300.0, 'p1': -5.216039795079631, 'cellulose': np.float64(0.005399473133436033), 'α': np.float64(0.994600526866564), 'ext_l2': 0.0, 'ext_Gg2': 285.1831907541341, 'ext_L2': 28319.924376911, 'α0': 4.58159357828363, 'β0': 4.43041455669284, 'bg0': -0.0001806418877094984, 'bg1': -0.00011863990221172571, 'bg2': -0.0002570922952145338}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",2350.417808933901,True
xs0,groups3,simple,,"[0, 65, 130, 195, 260, 325]",130.0,"{'thickness': 1.265648570338428, 'norm': 0.24951883044493564, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0008066670270636678, 'bg1': -0.008555897045880556, 'bg2': 0.029650590615347028}","{'thickness': 1.1805780620281745, 'norm': 0.3002812867437741, 'temp': 300.0, 'p1': -4.816788753548753, 'cellulose': np.float64(0.008027766644215345), 'α': np.float64(0.9919722333557847), 'ext_l2': 0.0, 'ext_Gg2': 0.29316530451906075, 'ext_L2': 254701.85552992809, 'α0': 24.214710144716143, 'β0': 3.7964958560988307, 'bg0': 2.386805135756731e-05, 'bg1': -0.012688249466009438, 'bg2': 0.041729502263478935}","{'thickness': 0.4603975117718358, 'norm': 0.11585382868473848, 'temp': 0, 'p1': 3.307803735482814e-05, 'cellulose': 2.634110498579085e-07, 'α': 2.634110742411879e-07, 'ext_l2': 0, 'ext_Gg2': 6312.459416152354, 'ext_L2': 5815483484.54048, 'α0': 204.48563133464742, 'β0': 3.3540175972193156, 'bg0': 0.7015732738020135, 'bg1': 0.3141911214833457, 'bg2': 0.8149573975489789}",1085.1332762720701,True
xs0,groups3,simple,,"[0, 61, 122, 183, 244, 305]",170.0,"{'thickness': 2.4736048393104086, 'norm': 0.22649759038570322, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.5402026091469452, 'bg1': 0.2230900808935985, 'bg2': 0.24403660069219768}","{'thickness': 2.4735944285724902, 'norm': 0.22650312987196125, 'temp': 300.0, 'p1': -3.5657448164713177, 'cellulose': np.float64(0.027498375480117587), 'α': np.float64(0.9725016245198823), 'ext_l2': 0.0, 'ext_Gg2': 999.8232769840254, 'ext_L2': 99982.3397675913, 'α0': 3.660261371350979, 'β0': 3.0665227235984265, 'bg0': -0.5401990117970854, 'bg1': 0.22309195448178798, 'bg2': 0.24404348828829825}","{'thickness': 9.65442117102479, 'norm': 3.400795564257461, 'temp': 0, 'p1': 31.859664853610862, 'cellulose': 0.851998001452568, 'α': 0.8519979941714324, 'ext_l2': 0, 'ext_Gg2': 1637472922.512279, 'ext_L2': 163642559080.55307, 'α0': 38.78625271034732, 'β0': 27.429872378519985, 'bg0': 0.11053671885282422, 'bg1': 0.11989508798803492, 'bg2': 0.42562481100196314}",6223.099242754997,True
xs0,groups3,simple,,"[0, 71, 142, 213, 284, 355]",70.0,"{'thickness': 4.999999870786972, 'norm': 2.600872385005603, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.043971851700916886, 'bg1': -0.04205457668285817, 'bg2': 0.14465343346819282}","{'thickness': 3.731881080648174, 'norm': 4.486199245075594, 'temp': 300.0, 'p1': -2.6189362980507944, 'cellulose': np.float64(0.06792961111126969), 'α': np.float64(0.9320703888887303), 'ext_l2': 0.0, 'ext_Gg2': 1198.1383262349204, 'ext_L2': 119828.09378903275, 'α0': 130.49881040944177, 'β0': 2.387614554886035, 'bg0': -0.023473814828321338, 'bg1': -0.022486558998934925, 'bg2': 0.15771724143996835}","{'thickness': 2.289633693595423, 'norm': 9.217933718444506, 'temp': 0, 'p1': 0.0003110385313551755, 'cellulose': 1.9693460312850932e-05, 'α': 1.9693460146937846e-05, 'ext_l2': 0, 'ext_Gg2': 9954587839.23017, 'ext_L2': 997210375426.3805, 'α0': 14395213.87439642, 'β0': 1.9312518236710654, 'bg0': 0.09162950208522587, 'bg1': 0.05429148553974449, 'bg2': 6.686558291938768e-06}",552.280843643936,True
xs0,groups3,simple,,"[0, 67, 134, 201, 268, 335]",150.0,"{'thickness': 1.4239667527914024, 'norm': 0.10000000275669772, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.005553027149289846, 'bg1': 5.32553531229496e-06, 'bg2': 0.008198716095648706}","{'thickness': 4.442000161303724, 'norm': 9.985309793340233, 'temp': 300.0, 'p1': -1.4636308612292979, 'cellulose': np.float64(0.18791262250744784), 'α': np.float64(0.8120873774925522), 'ext_l2': 0.0, 'ext_Gg2': 9999.992651036435, 'ext_L2': 841357.5311089471, 'α0': 143.4453691503174, 'β0': 349.11005724699896, 'bg0': -0.06115029810462147, 'bg1': 5.32553531229496e-06, 'bg2': 0.03958734113257378}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",1700.6110838412908,True
xs0,groups3,simple,,"[0, 66, 132, 198, 264, 330]",120.0,"{'thickness': 3.2603476587109057, 'norm': 0.9159356912436413, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0960896402830258, 'bg1': -0.021622028667479753, 'bg2': -0.08375947375316173}","{'thickness': 1.7785285970088973, 'norm': 2.7674177676309393, 'temp': 300.0, 'p1': -0.31403379044570023, 'cellulose': np.float64(0.422130442980208), 'α': np.float64(0.5778695570197919), 'ext_l2': 0.0, 'ext_Gg2': 37.56027457693101, 'ext_L2': 55346.4882594853, 'α0': 2.311589877640484, 'β0': 19.09913399559684, 'bg0': 0.0941799251595512, 'bg1': -0.040004908689297736, 'bg2': -0.03966184053570032}","{'thickness': 0.9068535227861175, 'norm': 8.439293180737819, 'temp': 0, 'p1': 1.2723134199536392, 'cellulose': 0.3103634682227399, 'α': 0.31036348331581903, 'ext_l2': 0, 'ext_Gg2': 161397606.64735666, 'ext_L2': 238770589395.6709, 'α0': 4.104355559441653, 'β0': 244.2127217976611, 'bg0': 1.380952876398881, 'bg1': 0.39233652756358905, 'bg2': 1.237426793160476}",1482.3361007784647,True
xs0,groups3,simple,,"[0, 68, 136, 204, 272, 340]",100.0,"{'thickness': 1.6230583105736673, 'norm': 0.26530007047087617, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0008413174655288458, 'bg1': -0.00010370463132858276, 'bg2': -0.0026158950058743358}","{'thickness': 1.8997329161282548, 'norm': 1.602423206766482, 'temp': 300.0, 'p1': -1.3616577197808528, 'cellulose': np.float64(0.20397101147681404), 'α': np.float64(0.7960289885231859), 'ext_l2': 0.0, 'ext_Gg2': 0.3151264770157036, 'ext_L2': 133.32022855333526, 'α0': 24.052562705209702, 'β0': 66.12819326417254, 'bg0': -0.0008413174655288458, 'bg1': -0.00010370463132858276, 'bg2': -0.0026158950058743358}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",1199.9047458409555,True
xs0,groups3,simple,,"[0, 59, 118, 177, 236, 295]",210.0,"{'thickness': 1.9029652417608067, 'norm': 0.10000000008778404, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0, 'bg1': 0.0, 'bg2': 0.0}","{'thickness': 1.824915430143636, 'norm': 0.8572386533291031, 'temp': 300.0, 'p1': -0.7473161627735276, 'cellulose': np.float64(0.3214063765241199), 'α': np.float64(0.6785936234758801), 'ext_l2': 0.0, 'ext_Gg2': 9988.645954675736, 'ext_L2': 999105.2446434586, 'α0': 12.4952467857083, 'β0': 4.233466335889791, 'bg0': 3.05206049233675e-06, 'bg1': 1.737498678267002e-06, 'bg2': 5.7891011238098145e-06}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",3799.259709140129,True
xs0,groups3,simple,,"[0, 76, 152, 228, 304, 380]",30.0,"{'thickness': 4.999961040008315, 'norm': 1.4601290785928929, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.043273500981740654, 'bg1': 0.054530391935259104, 'bg2': -0.0555864330381155}","{'thickness': 0.8698391739843131, 'norm': 0.11138051909522811, 'temp': 300.0, 'p1': 11.996819803735534, 'cellulose': np.float64(0.9999938362547344), 'α': np.float64(6.16374526567648e-06), 'ext_l2': 0.0, 'ext_Gg2': 2157.3798140164417, 'ext_L2': 19065.180191880416, 'α0': 1782.769381399325, 'β0': 193.63019638341328, 'bg0': -8.219946066848934, 'bg1': 2.4076857862528414, 'bg2': 7.015643749036826}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",632.6860227175127,True
xs0,groups3,simple,,"[0, 55, 110, 165, 220, 275]",230.0,"{'thickness': 2.4997707534474207, 'norm': 0.4736523283681995, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.12406715983524919, 'bg1': -0.006157090188935399, 'bg2': 0.29124135884922}","{'thickness': 2.2878565932979633, 'norm': 0.7059145270513798, 'temp': 300.0, 'p1': -5.585258815732647, 'cellulose': np.float64(0.0037387476745970273), 'α': np.float64(0.996261252325403), 'ext_l2': 0.0, 'ext_Gg2': 1100.3778077574566, 'ext_L2': 109879.27794799069, 'α0': 13.14406119222416, 'β0': 3.248626315633686, 'bg0': -0.13072111690416932, 'bg1': -0.009909691172651947, 'bg2': 0.27888638665899634}","{'thickness': 1.2288253977862753, 'norm': 1.1525228861044035, 'temp': 0, 'p1': 33.14870083239582, 'cellulose': 0.12347126775129583, 'α': 0.12347129210653919, 'ext_l2': 0, 'ext_Gg2': 78960849.57716106, 'ext_L2': 7888934205.854728, 'α0': 55.135750888910934, 'β0': 2.8443723460443575, 'bg0': 0.8158920531235474, 'bg1': 0.25482285118609876, 'bg2': 0.6488911430347745}",1859.687480200213,True
xs0,groups3,simple,,"[0, 58, 116, 174, 232, 290]",210.0,"{'thickness': 1.6306691595766976, 'norm': 0.34569987973609184, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0015867853071540594, 'bg1': -0.0003715751226991415, 'bg2': -0.0070212139980867505}","{'thickness': 2.556454596149427, 'norm': 5.215580635959752, 'temp': 300.0, 'p1': -1.3482232000836483, 'cellulose': np.float64(0.2061610086555844), 'α': np.float64(0.7938389913444155), 'ext_l2': 0.0, 'ext_Gg2': 431.5638492206214, 'ext_L2': 4926.185594265442, 'α0': 2.127086355183794, 'β0': 2.490971515999591, 'bg0': -0.0015867955517023802, 'bg1': -0.0003715751226991415, 'bg2': -0.007021231926046312}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",1973.0186622723502,True
