xs,groups,filter_type,n_indexes,pulse_width,initial_params,final_params,uncertainties,redchi,success,error
xs0,groups3,poisson,"[13, 106, 217, 321, 362, 492, 588, 666, 692, 728, 770, 837, 893, 999, 1046, 1083, 1117, 1173, 1213, 1276, 1401, 1433, 1479, 1510, 1542, 1570, 1617, 1661, 1697, 1728, 1898, 1993, 2033, 2132, 2175, 2223, 2310, 2372, 2445, 2575, 2653, 2688, 2863, 2971, 3008, 3071, 3176, 3260, 3322, 3371, 3445, 3493, 3611, 3665, 3700, 3749, 3818, 3857, 3914, 3943, 4005, 4055, 4085, 4212, 4239, 4283, 4318, 4354, 4552, 4585, 4610, 4681, 4737, 4764, 4876]",240.0,"{'thickness': 3.365641099151162e-12, 'norm': 0.11104255621046424, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0, 'bg1': 0.0, 'bg2': 0.0}","{'thickness': 3.365641099151162e-12, 'norm': 0.11104255621046424, 'temp': 300.0, 'p1': -3.565684070820076, 'cellulose': np.float64(0.027499999999999993), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 999.9999999999998, 'ext_L2': 99999.99999999997, 'α0': 3.6699999999998405, 'β0': 3.059999999999975, 'bg0': 0.0, 'bg1': 0.0, 'bg2': 0.0}","{'thickness': 0.004137243677994016, 'norm': 269401074.8394614, 'temp': 0, 'p1': 3175430943.3844647, 'cellulose': 84922931.079787, 'α': 84922936.05614014, 'ext_l2': 0, 'ext_Gg2': 4.365700034049246e+27, 'ext_L2': 4.365700034049249e+29, 'α0': 127063284593.86554, 'β0': 104193086621.75482, 'bg0': 303111029.65314597, 'bg1': 0.02544448957773651, 'bg2': 0.07534491988406954}",424.55743651980976,True,
xs0,groups3,poisson,"[79, 143, 174, 233, 294, 408, 515, 558, 588, 621, 672, 696, 721, 747, 906, 944, 1040, 1091, 1146, 1178, 1266, 1352, 1384, 1414, 1455, 1522, 1564, 1603, 1749, 1778, 1831, 1861, 1906, 1961, 2081, 2125, 2232, 2279, 2361, 2387, 2660, 2734, 2797, 2891, 2927, 2984, 3251, 3316, 3350, 3405, 3451, 3578, 3706, 3731, 3770, 3839, 3968, 4008, 4064, 4136, 4160, 4224, 4259, 4307, 4400, 4451, 4495, 4526, 4594, 4658, 4710, 4767, 4808, 4870, 4900, 4926, 4956]",230.0,"{'thickness': 3.3641145424923025e-11, 'norm': 0.11840921409974209, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0, 'bg1': 0.0, 'bg2': 0.0}","{'thickness': 3.3641145424923025e-11, 'norm': 0.11840921409974209, 'temp': 300.0, 'p1': -3.565684070820076, 'cellulose': np.float64(0.027499999999999993), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 999.9999999999998, 'ext_L2': 99999.99999999997, 'α0': 3.6699999999998405, 'β0': 3.059999999999975, 'bg0': 0.0, 'bg1': 0.0, 'bg2': 0.0}","{'thickness': 0.07076520543186363, 'norm': 544836229.1263415, 'temp': 0, 'p1': 3529187077.247342, 'cellulose': 94383696.66112548, 'α': 94383702.19186495, 'ext_l2': 0, 'ext_Gg2': 5.51708188166968e+27, 'ext_L2': 5.51708188166968e+29, 'α0': 26104140576.471653, 'β0': 20435200275.663445, 'bg0': 618067927.148681, 'bg1': 0.0356395511416622, 'bg2': 0.10424105152200555}",598.3593706076557,True,
xs0,groups3,poisson,"[21, 441, 511, 630, 641, 706, 760, 773, 809, 830, 851, 936, 1016, 1142, 1152, 1170, 1229, 1245, 1271, 1287, 1430, 1562, 1573, 1653, 1737, 1806, 1850, 1889, 1960, 1980, 1997, 2065, 2102, 2218, 2322, 2344, 2404, 2571, 2594, 2651, 2666, 2794, 2847, 2881, 2988, 3012, 3104, 3124, 3136, 3294, 3384, 3398, 3435, 3484, 3589, 3647, 3699, 3737, 3747, 3809, 3900, 3915, 4021, 4058, 4074, 4117, 4127, 4269, 4297, 4338, 4348, 4855, 4875, 4955]",90.0,"{'thickness': 0.9795138843848163, 'norm': 0.2996333008257521, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.00013874878641217947, 'bg1': 0.01567205274477601, 'bg2': -0.03815239237155765}","{'thickness': 1.0990457309875312, 'norm': 0.30197418727150843, 'temp': 300.0, 'p1': -4.5414523981407235, 'cellulose': np.float64(0.010545522479470453), 'α': np.float64(0.9894544775205295), 'ext_l2': 0.0, 'ext_Gg2': 1299.7014118752875, 'ext_L2': 130190.03838144073, 'α0': 36.060464415357636, 'β0': 23.596925581209327, 'bg0': 1.2676115147769451e-05, 'bg1': 0.01702043041586876, 'bg2': -0.03836151701398194}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",1382.7296753702672,True,
xs0,groups3,poisson,"[106, 196, 264, 392, 418, 443, 484, 545, 608, 666, 744, 839, 892, 949, 1075, 1225, 1293, 1429, 1476, 1582, 1622, 1667, 1706, 1764, 1837, 1949, 2046, 2129, 2164, 2211, 2265, 2311, 2475, 2528, 2566, 2604, 2639, 2666, 2721, 2815, 2847, 2871, 2905, 2961, 3033, 3064, 3094, 3183, 3214, 3241, 3303, 3478, 3599, 3666, 3699, 3746, 3834, 3874, 3996, 4024, 4184, 4254, 4349, 4383, 4426, 4489, 4515, 4630, 4658, 4754, 4824, 4849, 4922]",230.0,"{'thickness': 4.103650676697422, 'norm': 0.10004989567475983, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.570782518829219, 'bg1': -0.11623070109635592, 'bg2': -0.44185686740092933}","{'thickness': 1.4678981066605992, 'norm': 0.8587600229953101, 'temp': 300.0, 'p1': -0.3980369399187076, 'cellulose': np.float64(0.40178407740474165), 'α': np.float64(0.5982159225952584), 'ext_l2': 0.0, 'ext_Gg2': 1100.5348027946677, 'ext_L2': 239179.89803717137, 'α0': 0.49057741208086886, 'β0': 3.1031825274637597, 'bg0': 0.5489491577027366, 'bg1': -0.11550038121640682, 'bg2': -0.46167205343954265}","{'thickness': 14.708820715450104, 'norm': 17.914554364785307, 'temp': 0, 'p1': 0.00015063773502128292, 'cellulose': 3.620632716284071e-05, 'α': 3.620632786776183e-05, 'ext_l2': 0, 'ext_Gg2': 997505513.4053457, 'ext_L2': 216820244487.1307, 'α0': 1.1312311398872867, 'β0': 11.055136015058373, 'bg0': 1.2031755520243226, 'bg1': 0.2387197446736542, 'bg2': 0.7885234967703846}",1419.9779504526155,True,
xs0,groups3,poisson,"[77, 147, 168, 180, 260, 290, 361, 376, 420, 508, 536, 571, 633, 648, 741, 997, 1069, 1107, 1127, 1226, 1278, 1298, 1321, 1337, 1361, 1379, 1390, 1401, 1515, 1639, 1718, 1846, 1872, 1904, 1929, 2080, 2288, 2356, 2400, 2465, 2576, 2621, 2664, 2753, 2878, 3000, 3013, 3041, 3163, 3265, 3311, 3367, 3494, 3529, 3556, 3596, 3703, 3801, 3838, 3864, 3892, 3968, 4006, 4069, 4176, 4257, 4296, 4400, 4501, 4541, 4554, 4613, 4650, 4762, 4825, 4867]",70.0,"{'thickness': 0.08385862253820514, 'norm': 0.11593022318550313, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -6.87215942889452e-05, 'bg1': 5.061796400696039e-05, 'bg2': -0.0005660378374159336}","{'thickness': 0.1960423248738094, 'norm': 0.11866903396841244, 'temp': 300.0, 'p1': -4.684720089214046, 'cellulose': np.float64(0.009150808675839147), 'α': np.float64(0.9908491913241608), 'ext_l2': 0.0, 'ext_Gg2': 2321.916527923586, 'ext_L2': 232392.56490827343, 'α0': 24.060170821877172, 'β0': 51.094549594173024, 'bg0': -6.872252561151981e-05, 'bg1': 5.061726551502943e-05, 'bg2': -0.00056603888515383}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",476.1468275698776,True,
xs0,groups3,poisson,"[23, 104, 143, 284, 338, 400, 473, 571, 675, 709, 772, 874, 966, 1085, 1129, 1151, 1251, 1357, 1393, 1433, 1468, 1495, 1645, 1817, 1842, 1898, 1932, 2037, 2105, 2171, 2211, 2273, 2340, 2388, 2427, 2458, 2486, 2519, 2548, 2576, 2654, 2790, 2830, 2880, 2917, 2990, 3024, 3161, 3196, 3284, 3335, 3396, 3473, 3508, 3609, 3703, 3757, 3868, 3913, 3945, 3987, 4051, 4134, 4165, 4201, 4345, 4397, 4459, 4530, 4586, 4649, 4703, 4729, 4776, 4857, 4901, 4966]",210.0,"{'thickness': 0.08943405997416415, 'norm': 0.12186604956166414, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0032650892389938235, 'bg1': -0.0007959414506331086, 'bg2': 0.025391905917786062}","{'thickness': 0.24784728925917182, 'norm': 0.13179615958639557, 'temp': 300.0, 'p1': -8.470424742336498, 'cellulose': np.float64(0.00020953195587026654), 'α': np.float64(0.9997904680441297), 'ext_l2': 0.0, 'ext_Gg2': 3674.069734621012, 'ext_L2': 438351.1661202636, 'α0': 229.683866001133, 'β0': 5.314589769151787, 'bg0': 0.0021003514993935823, 'bg1': 0.0031103480141609907, 'bg2': -0.004029090749099851}","{'thickness': 5.121468862588846e-06, 'norm': 0.9061390334098836, 'temp': 0, 'p1': 16873.852029667167, 'cellulose': 3.5348704125873085, 'α': 3.534855246045608, 'ext_l2': 0, 'ext_Gg2': 16158211359.36224, 'ext_L2': 1936682900870.7263, 'α0': 582807026023.2208, 'β0': 22.495210688401148, 'bg0': 1.0197565470535275, 'bg1': 0.2149445781845328, 'bg2': 0.8727431777632106}",628.9693976740328,True,
xs0,groups3,poisson,"[34, 138, 281, 312, 522, 563, 653, 744, 850, 959, 1072, 1145, 1170, 1209, 1288, 1451, 1494, 1616, 1670, 1716, 1854, 1932, 1982, 2024, 2050, 2084, 2117, 2165, 2209, 2272, 2293, 2436, 2526, 2603, 2629, 2670, 2698, 2823, 2953, 3072, 3091, 3118, 3164, 3187, 3264, 3310, 3338, 3365, 3418, 3558, 3623, 3646, 3780, 3852, 3880, 3927, 3990, 4099, 4126, 4178, 4259, 4308, 4327, 4353, 4503, 4554, 4585, 4644, 4671, 4703, 4733, 4776, 4938]",180.0,"{'thickness': 0.020278463913111777, 'norm': 0.11101158151658869, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.003003698424436152, 'bg1': 0.0037146650720387697, 'bg2': -0.0034414175897836685}","{'thickness': 0.042515089049217636, 'norm': 0.11173083439773322, 'temp': 300.0, 'p1': -8.902920303980501, 'cellulose': np.float64(0.00013597271927106745), 'α': np.float64(0.9998640272807289), 'ext_l2': 0.0, 'ext_Gg2': 66.95980063442741, 'ext_L2': 67302.92158322227, 'α0': 381.95049892797994, 'β0': 192.45588497414175, 'bg0': -0.0011350316926836967, 'bg1': 0.006821805145591497, 'bg2': -0.012196418480016291}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",448.85264230015906,True,
xs0,groups3,poisson,"[112, 125, 207, 270, 297, 319, 461, 637, 763, 840, 854, 866, 959, 1002, 1047, 1153, 1179, 1267, 1328, 1358, 1503, 1557, 1599, 1610, 1729, 1797, 1829, 1845, 1917, 1995, 2034, 2332, 2360, 2382, 2555, 2589, 2604, 2624, 2648, 2669, 2740, 2758, 2787, 2837, 2847, 2853, 2870, 2897, 2915, 2934, 2962, 3024, 3100, 3158, 3203, 3223, 3266, 3296, 3379, 3490, 3583, 3686, 3781, 3814, 3870, 3964, 4042, 4266, 4405, 4416, 4502, 4743, 4761, 4808, 4884, 4894, 4938]",50.0,"{'thickness': 0.6130198921297941, 'norm': 0.1761433500023483, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0004523773677647114, 'bg1': -0.0017274919664487243, 'bg2': 0.005529932561330497}","{'thickness': 0.4987762611204796, 'norm': 0.17468751954518424, 'temp': 300.0, 'p1': -3.6139949953731207, 'cellulose': np.float64(0.026237059372515973), 'α': np.float64(0.973762940627484), 'ext_l2': 0.0, 'ext_Gg2': 443.7223201373602, 'ext_L2': 44134.275620140776, 'α0': 1.6330251320636522, 'β0': 1.6880878682097231, 'bg0': 0.0005814481992274523, 'bg1': -0.009737387648783624, 'bg2': 0.03673316491767764}","{'thickness': 1.2773312170240851, 'norm': 1.0407978092730403, 'temp': 0, 'p1': 101.39416636214335, 'cellulose': 2.590486715240028, 'α': 2.5904869308056493, 'ext_l2': 0, 'ext_Gg2': 72158490482.3384, 'ext_L2': 7172831825453.557, 'α0': 3.53614222090366, 'β0': 0.006389314675765443, 'bg0': 0.7614561095271778, 'bg1': 0.2851243999613713, 'bg2': 0.7373634643115078}",945.1713189375919,True,
xs0,groups3,poisson,"[7, 41, 85, 99, 129, 220, 334, 379, 442, 493, 577, 639, 671, 678, 745, 881, 960, 1063, 1096, 1117, 1150, 1271, 1292, 1306, 1321, 1336, 1358, 1517, 1537, 1655, 1677, 1700, 1901, 1913, 1970, 2069, 2110, 2152, 2241, 2328, 2370, 2376, 2435, 2496, 2524, 2620, 2663, 2673, 2784, 2798, 2945, 2951, 3111, 3121, 3178, 3192, 3394, 3513, 3522, 3537, 3605, 3718, 3734, 3751, 3850, 3901, 4031, 4219, 4244, 4259, 4373, 4441, 4540, 4639, 4832]",50.0,"{'thickness': 0.344265575985688, 'norm': 0.13441738303317854, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.009999834699556231, 'bg1': 0.041029252228327096, 'bg2': -0.16418110870290548}","{'thickness': 0.37711986749326853, 'norm': 0.1463754163365812, 'temp': 300.0, 'p1': -5.653489503305119, 'cellulose': np.float64(0.00349301982349991), 'α': np.float64(0.9965069801765002), 'ext_l2': 0.0, 'ext_Gg2': 596.1121452474655, 'ext_L2': 59654.256998014185, 'α0': 4.156705788497512, 'β0': 41.562036179520206, 'bg0': 0.010210294392891228, 'bg1': 0.04422275768592954, 'bg2': -0.17580507334787399}","{'thickness': 0.26510435374840347, 'norm': 0.06648144733345002, 'temp': 0, 'p1': 61.741581891627945, 'cellulose': 0.21491124860400798, 'α': 0.2149112474915609, 'ext_l2': 0, 'ext_Gg2': 7951447511.437642, 'ext_L2': 798473630515.5111, 'α0': 9.25265354687263, 'β0': 1652.4560971786618, 'bg0': 22.55682419523678, 'bg1': 5.764434044955468, 'bg2': 22.040522963695274}",300.3772635189807,True,
xs0,groups3,poisson,"[182, 336, 478, 509, 530, 650, 676, 799, 818, 850, 972, 1412, 1436, 1481, 1526, 1534, 1701, 1763, 1833, 1879, 1941, 1947, 2013, 2032, 2081, 2112, 2117, 2125, 2281, 2492, 2506, 2537, 2563, 2601, 2609, 2626, 2683, 2760, 2770, 2799, 2828, 2858, 2879, 3164, 3222, 3234, 3252, 3279, 3325, 3493, 3613, 3629, 3649, 3771, 3816, 3967, 4043, 4062, 4161, 4185, 4215, 4242, 4286, 4342, 4353, 4371, 4420, 4433, 4601, 4618, 4627, 4741, 4918, 4925, 4963, 4995]",40.0,"{'thickness': 0.4498030529742453, 'norm': 0.25923514546111937, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0016119894571602345, 'bg1': -6.292364560067654e-05, 'bg2': 0.0034099543699994683}","{'thickness': 2.1963021699259895, 'norm': 0.6361823685514171, 'temp': 300.0, 'p1': -13.379466872379219, 'cellulose': np.float64(1.5465739644718665e-06), 'α': np.float64(0.9999984534260355), 'ext_l2': 0.0, 'ext_Gg2': 1000.0157045069863, 'ext_L2': 996456.2324842525, 'α0': 112.8884125960686, 'β0': 4.395161006864432, 'bg0': -0.014272023341618478, 'bg1': 0.01878959860187024, 'bg2': -0.08057584951166064}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",396.1183794454988,True,
xs0,groups3,poisson,"[15, 27, 56, 149, 204, 227, 329, 475, 503, 509, 575, 592, 629, 680, 718, 736, 844, 848, 893, 903, 1084, 1104, 1163, 1225, 1280, 1326, 1374, 1661, 1716, 1797, 1815, 1838, 1899, 1997, 2062, 2153, 2172, 2236, 2308, 2337, 2353, 2385, 2397, 2415, 2476, 2566, 2586, 2628, 2674, 2684, 2834, 2874, 2997, 3028, 3033, 3086, 3253, 3332, 3396, 3427, 3604, 3700, 3869, 4018, 4039, 4064, 4094, 4250, 4308, 4343, 4601, 4775, 4803, 4981]",30.0,"{'thickness': 0.018005232402414917, 'norm': 0.10238185695526432, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0019118688069283962, 'bg1': 0.010224215919151902, 'bg2': -0.04868513601832092}","{'thickness': 0.027665408016732396, 'norm': 0.10324454071321768, 'temp': 300.0, 'p1': -7.841438515642329, 'cellulose': np.float64(0.0003929486793388667), 'α': np.float64(0.9996070513206612), 'ext_l2': 0.0, 'ext_Gg2': 2585.667854547252, 'ext_L2': 248503.9389518815, 'α0': 3.667384464385178, 'β0': 127.47638693162448, 'bg0': -0.0019117913907393813, 'bg1': 0.010224215919151902, 'bg2': -0.04868513601832092}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",244.69918190903374,True,
xs0,groups3,poisson,"[15, 64, 100, 135, 204, 386, 456, 578, 624, 669, 710, 751, 816, 889, 947, 1055, 1101, 1158, 1230, 1322, 1377, 1472, 1498, 1548, 1582, 1612, 1717, 1778, 1879, 1919, 2019, 2061, 2111, 2197, 2307, 2371, 2407, 2502, 2578, 2638, 2689, 2734, 2799, 2930, 2972, 3027, 3104, 3233, 3308, 3337, 3436, 3537, 3610, 3657, 3704, 3778, 3876, 3984, 4027, 4067, 4230, 4328, 4549, 4632, 4680, 4734, 4800, 4864, 4894, 4975]",240.0,"{'thickness': 0.000563004960858482, 'norm': 0.11832271135058452, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -1.2619420886039734e-07, 'bg1': -6.752088665962219e-08, 'bg2': -2.3096799850463867e-07}","{'thickness': 0.0034653801098474823, 'norm': 0.1169983039614157, 'temp': 300.0, 'p1': -4.4583441310118115, 'cellulose': np.float64(0.011448928851804088), 'α': np.float64(0.988551071148196), 'ext_l2': 0.0, 'ext_Gg2': 3038.3380411502144, 'ext_L2': 350762.02123006125, 'α0': 9937.521164479767, 'β0': 2604.9252606062078, 'bg0': -1.2619420886039734e-07, 'bg1': -6.752088665962219e-08, 'bg2': -2.3096799850463867e-07}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",2426.7007878966315,True,
xs0,groups3,poisson,"[116, 130, 144, 225, 371, 406, 491, 503, 580, 609, 628, 649, 687, 714, 732, 777, 845, 919, 967, 986, 1129, 1232, 1284, 1329, 1351, 1392, 1470, 1538, 1681, 1878, 1925, 1968, 2110, 2202, 2377, 2399, 2459, 2559, 2630, 2665, 2683, 2750, 2811, 2826, 2884, 2931, 3005, 3081, 3138, 3265, 3303, 3346, 3366, 3439, 3517, 3670, 3817, 3831, 3902, 3943, 3978, 4000, 4055, 4209, 4333, 4346, 4367, 4394, 4460, 4505, 4583, 4666, 4689, 4855, 4891, 4936, 4970]",100.0,"{'thickness': 0.09731440289113491, 'norm': 0.1180520290616425, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 5.990732461214066e-07, 'bg1': 0.00646968639921397, 'bg2': -0.00031161040533334017}","{'thickness': 0.6538146175571733, 'norm': 0.12037796309581986, 'temp': 300.0, 'p1': -13.757362294677955, 'cellulose': np.float64(1.059871000858288e-06), 'α': np.float64(0.999998940128999), 'ext_l2': 0.0, 'ext_Gg2': 73.49612902002423, 'ext_L2': 824041.1438426533, 'α0': 875.7602937358027, 'β0': 3.04527856331861, 'bg0': 5.990732461214066e-07, 'bg1': 0.041198421735316515, 'bg2': -0.02172073593828827}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",617.7007239049772,True,
xs0,groups3,poisson,"[39, 75, 322, 354, 385, 486, 500, 556, 661, 838, 861, 911, 966, 1120, 1153, 1212, 1235, 1256, 1279, 1392, 1516, 1534, 1556, 1571, 1716, 1816, 2001, 2020, 2048, 2081, 2111, 2175, 2229, 2272, 2351, 2432, 2454, 2552, 2619, 2641, 2670, 2859, 2917, 2947, 3057, 3073, 3135, 3207, 3333, 3351, 3394, 3514, 3573, 3629, 3646, 3682, 3697, 3740, 3865, 3905, 3953, 4151, 4185, 4281, 4360, 4438, 4569, 4702, 4721, 4748, 4769, 4834, 4920, 4950]",120.0,"{'thickness': 0.1017456562957908, 'norm': 0.11802584094373439, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0015255375765264034, 'bg1': -0.00784431875217706, 'bg2': 0.03432025574147701}","{'thickness': 0.08444291366350193, 'norm': 0.11560701523669899, 'temp': 300.0, 'p1': -4.901459696704169, 'cellulose': np.float64(0.007380839383343253), 'α': np.float64(0.9926191606166568), 'ext_l2': 0.0, 'ext_Gg2': 6.888453067815936, 'ext_L2': 18897.781976477236, 'α0': 44.50542784709253, 'β0': 2.6473014256148764, 'bg0': -0.0007678192341700196, 'bg1': -0.0039709178963676095, 'bg2': 0.020668386365287006}","{'thickness': 3.1704475049792897, 'norm': 3.613936326116609, 'temp': 0, 'p1': 1130.8259374777072, 'cellulose': 8.284840851143493, 'α': 8.284840340833505, 'ext_l2': 0, 'ext_Gg2': 337979.17323523475, 'ext_L2': 908041252.3480363, 'α0': 4420.665518750466, 'β0': 4.497958292375971, 'bg0': 4.153939262234141, 'bg1': 0.07029226389322701, 'bg2': 0.3816407080729916}",724.8800353772233,True,
xs0,groups3,poisson,"[28, 100, 169, 212, 267, 337, 439, 460, 524, 657, 690, 737, 821, 882, 902, 943, 1069, 1101, 1125, 1154, 1214, 1272, 1382, 1469, 1568, 1585, 1618, 1904, 2005, 2050, 2081, 2100, 2233, 2294, 2325, 2420, 2469, 2552, 2595, 2614, 2638, 2775, 2794, 2818, 2857, 2882, 2986, 3118, 3153, 3203, 3310, 3372, 3410, 3523, 3562, 3585, 3615, 3634, 3728, 3791, 3809, 3826, 3855, 3916, 3935, 3978, 4061, 4110, 4198, 4307, 4429, 4513, 4675, 4862, 4880, 4975]",160.0,"{'thickness': 0.18080426001082478, 'norm': 0.14909057038569415, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0004992217291146517, 'bg1': 6.392109207808971e-05, 'bg2': -0.0025431797839701176}","{'thickness': 0.5684901851207819, 'norm': 0.176974678411388, 'temp': 300.0, 'p1': -7.471285563787621, 'cellulose': np.float64(0.0005688722885673367), 'α': np.float64(0.9994311277114326), 'ext_l2': 0.0, 'ext_Gg2': 2851.1496105022457, 'ext_L2': 262506.1334583918, 'α0': 1.7764620731275953, 'β0': 26.35839677498696, 'bg0': -0.0004992220783606172, 'bg1': 6.392109207808971e-05, 'bg2': -0.0025431839749217033}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",2844.4594529787814,True,
